,id,text,label
628,0591dc14-66f5-4d0f-81f8-a7f29b88b1bf,A chạy về a út cho phát vào mặt 😂😂😂 hay a chạy về để a bị út cho phát vào mặt,['dangerous_content']
629,52fbb69a-633b-40d9-b968-6937af695bf5,Chíp  Mộc Đồng Xù Mi Nhon các chị ơi 😍,['normal']
630,f14ef376-7cdc-4069-9436-3452dec89d3d,Cho mình hỏi bộ phim này là đam hay ngôn ạ,['normal']
631,1a6d2987-d21d-4cbf-b4de-3fa7f7d82404,Will they be over crowded like your 3.16pm service from Southern Cross? Packed like sardines but told to keep moving to let more people on. DISGRACEFUL Vline!,['normal']
632,1e629981-6ee1-4901-84dc-73c9a2c24e35,"Đỡ hơn mấy ông chơi cứ văng tục, chửi người ta ngu này nọ, đằng này FL nháy đèn khịa đối thủ làm tăng độ hấp dẫn cho game thôi :)) ",['hate_speech']
633,9c5e9b20-4430-437b-87d7-a32e02e8d52f,Dạ ko bạn ạ. Sản phẩm 100% thien nhien ko gây tác dụng phụ.,['normal']
634,21267603-c617-40c1-b976-f77503456ac9,"No pueden venir dos alegrias seguidas ,una pena :( A por el barça !!",['normal']
635,e3e5d282-92a8-4997-b0c3-9651a12beec7,Nguyễn Minh Thiện Dương Thuý Vy dô thấy cmt cái tao suy nghĩ liền r minh thiện có cái dì để dụ🤧,['normal']
636,2dbe3c59-72a2-40ff-ab66-62064e8d718a,Tối qua chị đọc bài chuyến xe buýt ma xong  ngủ cũng ghê hết cả người,['normal']
637,b2c6407c-2a06-47cc-bfcd-f32f7ea5a483,"Ông này bị đâm lỗ nhị nhiều quá, giờ ko cầm lâu dược á.",['sexaully_explixit']
638,edc4d721-d7c4-41f9-82ba-e202993831fb,CLIP full HD em gái nổi tiếngdiễn viên thu quỳnh nóng bỏng anh emthưởng thức ở đây ----> Phim 18+,['sexaully_explixit']
639,b3b16239-6efa-49b6-b85b-37ad4d00eb5f,Park Soo Ha hay heeeeeee dụ tui béo ú lên ròi nói tỉnh bơ vậy hả,['normal']
640,56aed656-336f-4d61-b8d1-5e8ab98b49e5,Pham Minh Quy  chú hay đi thang máy.200k  bõ bàng gì.thoải mái đê,['normal']
641,8db20ded-61b3-4378-9d81-3feb138c9cc2,Lê Vy Khi nào có nhu cầu thẩm mỹ liên hệ để được tư vấn e nha.,['normal']
642,4781a6c4-7e09-4d27-ada8-f9f60fe37f87,Tại 3 yêu tinh nên mới nhớ đấy chứ. Hà Boo nhỉ,['normal']
643,b6e81b0a-4945-4eb9-8bd7-a1dc92e3627c,Chúc mừng bạn đã nhận đc quà tặng Dài mi từ Mộc An. Trong tuần tới Mộc An sẽ tiến hành gửi bạn. Nếu cần đặt thêm hàng bạn inbox bên mình nhé. Số 34,['normal']
644,1a1cf1a6-bc5d-4abe-8c76-bf1ee7506d81,ngu vãi lồn 🙂 rơi xuống thì ngồi đấy mà khóc,['hate_speech']
645,27e005b0-bce3-4ded-acd7-8e0494822176,"E đọc tiêu đề clip và không bjo xem cả, e rất ghét mấy trò dàn dựng mồi nhử ntn lại còn động chạm. E thậm chí unlike tất cả các page đăng clip :(",['normal']
646,b0898a63-b7ca-4daf-aae3-9ac4baa7caec,Cho e coi cái trắng sau cái đen hồi nãy luôn,['normal']
647,3f3c62bd-9742-4eef-8594-5c5991265f02,Oke hút bằng tay bạn nhé. Cả ship cả dụng cụ là bn thế bạn,['normal']
648,3c033fc4-a1fb-4568-880a-1067ea5c71ff,"Bạn đang cần 💵💵💰💰rất đơn giản 
Chỉ cần cmt đăng ký và nhận tiền 💰💵💰💵
https://rlink.vn/SL3T1Wvl9KVgCxOmiEJX",['dangerous_content']
649,bb33d188-516a-4003-b9cc-435d2b173a3f,"Link tổng hộp 7 app vay tiền.duyệt tự động tỉ lên giải ngân cao nhất hiện nay. 
       👇👇👇👇👇👇
https://sites.google.com/view/vaytien3phut/trang-ch%E1%BB%A7",['dangerous_content']
650,e0613756-094e-4a96-a1fa-0b6f20e35b4a,Xưởng bán đồ gỗ giá tận gốc  Bình luận cho vui thế thôi?mình ko bao giờ có ước mơ?,['normal']
651,bd2b76db-8972-4356-87fc-f14f188fef26,Nguyễn Sĩ có mẹ m bên nhà t nè sang mà đụ,['sexaully_explixit']
652,440ead8f-2e56-44ee-a7bb-580f50d1f3eb,"👉Hỗ trợ vay nhanh , tiền chuyển về TK sau 30p  👌
👉﻿Ngân hàng Quân đội - viết tắt là MB,
https://shorten.asia/Neqgk4uN",['dangerous_content']
653,bb0f572c-e5f0-43ba-97c2-009ea71353bc,Hjhj thay dep mj tag bản mặt m zo đó kk,['normal']
654,d73d63e5-07ff-4769-8775-23c531b17398,"Bố Mít Nguyễn Hồng Lê con cháu chị nà ,Dẹp luật VN ni ,qua mĩ mà mục răng Chị hỉ",['normal']
655,79baad76-c20f-467c-ae2a-400b6982ec13, Coi cái c nhỏ chỉ cười kìa thấy ghét chưa,['normal']
656,df86c912-9f4e-4dc9-8eeb-358cda38e461,"Máy đôi giá 3.780.000 đ, miễn phí vận chuyển bạn nhé.",['normal']
657,6a5b3e04-c01e-47d4-966c-45cb417b20db,a'... ad co' chụp hynh` nữa has~??? ja' ca~ sao zi ad??? tư vấn cho e vs,['normal']
658,823627f4-fd56-404e-8045-e800e68a483f,"Tham khảo thêm nhé bạn 
♣️Vay ngay 24h
♣️Hỗ trợ vay ngân hàng
♣️Lãi suất hấp dẫn
♣️Thủ tục nhanh gọn
https://shorten.asia/XYt9CWZB",['dangerous_content']
659,cb6b2d20-5db7-4815-94cb-a939a1c45236,"Chào Subin Thịnh! Mộc An đã nhắn tin cho bạn, bạn vui lòng check trong Tin nhắn nhé",['normal']
660,a7f5641e-37bc-4806-94f8-8b797e1fea56,"Lại Hùng  sẽ là đúng nếu như cấp 1 cấp 2 ko có trường tư thì tại sao lên c3 lại phải bắt các em học trường tư, sao ko đầu tư vào giáo dục mà phải để lên cấp 3 thì trường công thì ít trường tư thì nhiều và áp lực nặng nề lên các em và gia đình các em,",['normal']
661,7f3f8b2a-d606-48b8-9ed0-557e400000a1,Nhan Nguyen Shop  e dg bị mụn chị có sp trị mụn hiệu quả k ạ,['normal']
662,b304c3fb-2e56-4ffb-881c-19fc9e7240a2,Uyên Linh k kinh nghiệm sao giữ đc ck.mấy a mà lơ ra cái là bồ bịch ngoài đường liền,['normal']
663,4ec31c81-e747-4070-b45d-100696f6189c,Chuyên tiền giả không cọc uy tín nhắn tin Zalo 0838482199 bảo mật ,['dangerous_content']
664,330ee339-ff64-48d3-945c-80f9a0ae8e75,"Đồng khởi Na, phải mà nhanh tay chụp được hình băng đường che nắng cực duyên. Eo siêu nhỏ da siêu trắng ha",['normal']
665,fe884eb8-3698-42aa-8cf5-6896236ebcdb,Mỹ phẩm Nhật - Zô shop hay là tậu luông nhở 🤣,['normal']
666,99cd2652-3dd8-4920-8283-c158f6c2047e,"Tinh cha me dam sau voi con o bo ben
Mot doi chat chiu nuoi con o ngai nhoc nhan
Ca tinh thiong dat len tuong lai cho con
Hay truong thanh y thuc cach cu xu de cha me vui long
Lay hieu kinh nghia thao dap an tinh cha me
Ban luon lam viec ich du nho nho ma am long song than
Chuc ban voi cha me luon la con ngoan cuoc song ban moi viec se deu tot dep",['normal']
667,cc7eb177-8e83-477c-8479-8b69f794dfe4,"Chỉ cần cmnd/shk/cccd vay từ 1-100tr 
Hỗ trợ sinh viên giảm 30% lãi xuất
Hỗ trợ cho vay từ 18 tuổi
Nhận tiền ngay sau khi đăng ký thành công
Ban muốn vay vào link đăng ký nhé : https://shorten.asia/hSKYE8De",['dangerous_content']
668,1205e483-7890-47d1-9120-d9cb5ef48f50,"Vào Ây Vay Vốn Tư Nhân  Nè
Mở Thẻ Tín Dụng Miễn Phí
Hỗ trợ 1 Triệu ~ 100 Triệu
Miễn Phí Hồ Sơ Vay Vốn
Bao Nợ Xấu, Duyệt Nhanh trong 5 phút
https://www.facebook.com/Vậy-Nhanh-108006620929349/",['dangerous_content']
669,b5e359bc-a9ea-43e2-a29a-b9e3db481a61,Sai lam cua e la de a biet e thuong a quá nhìu....,['normal']
670,74be8aa2-b85a-46bd-83c0-88150b762703,Cứ vô tư vui vẻ ..vui s n nhe thêm nghị lưc,['normal']
671,fb3b7af8-ff82-4c57-ba9d-cb7d01b81194,An Nguyễn del thể chấp nhận nổi nhg người đi cướp chồng bạn 😂,['hate_speech']
672,115c59e9-a295-49d8-9cf0-cc68de0ccf43,Em có serum ko Vy. Có chốt chị một chai em nhé ,['normal']
673,7bdf6178-781e-42fc-8c3a-ce08d1e13c0e,Diễm Kiều cái cc chs vs mày đít mẹ vui vại lốn,['hate_speech']
674,2b12c8ba-87b1-473c-8b91-ea333cc3d072,Lạy là một thần oc chó bản thiểu biến thái loại súc vật xâm chỗ hô báo cáo chuồn đây rồi thứ cận ba của xã hội là đây oc chó bản thiểu,"['hate_speech', 'harassment']"
675,fabff475-5dd2-427e-ad58-b60552a5c00b,Ko lẽ bạn đã cày hết đống này amen 🙌....hủ ngầm đấy ..cứ kêu ngừng trc t từng là hủ bây h t trở lại và lợi hại hơn xưa 😌 haizz,['normal']
676,f3afba74-cb19-4c9a-b81f-167dc2005aee,"Chất gỗ thế nào nhỉ ??
Và độ kĩ thuật ra sao 
Mộng cấy hay chốt ạ 
Nhà mình là thợ mộc nên hàng tốt đặt 1 ít về bán",['normal']
677,e4002eda-7233-40e4-a61d-853b231494b0,E vừa bị lừa 2trieu buồn quá .mn né con mặt lồn thích dạng háng này ra nhé,['hate_speech']
678,c51adf83-867d-411a-9a9f-27f8ae7f8d50,Huỳnh Cẩm Tú Nhi hỏi liền cho nóng nha c :))),['normal']
679,050510dd-3fb0-43a2-ac1e-88180b5ef582,"Chào bạn Con Ma, nếu bạn có nhu cầu rút tiền từ tài khoản BIDV, bạn chỉ có thể giao dịch rút tiền tại chi nhánh BIDV gần nhất thôi nhé. Nếu bạn có thẻ ATM BIDV hoặc thẻ Master BIDV liên kết tài khoản, bạn hãy sử dụng thẻ giao dịch rút tiền trên ATM ngân hàng khác khi có nhu cầu nhé. Thân mến!",['normal']
680,ac0ce26f-3f47-46b4-b10e-f8f9f683c2b6,Các strymmo bảo cấm proe may ra đội khác ms vô địch dc,['normal']
681,fa91cdb9-d808-4299-bdf0-9436763e4f80,Dạ e cảm ơn anh/chị đã quan tâm ạ. A chị vui lòng inbox để bên em tư vấn chi tiết hơn ạ.,['normal']
682,b5a5865b-79e4-4f83-a91b-f882bd8283e0,b ngu vl. nếu con này bị vỗ mông mà in lặng thì nó sẽ bóp vếu rồi móc cua . chứ đâu dừng lại ở nắm tay. cái loại này t mà thấy thì cũng hôi mấy cái vào mồm cho không nói được nữa,['harassment']
683,3fc70f9e-b6c5-49de-b95c-183975e39cb0,đêm hôm rùi còn bị 2 ông lm cho mất ngủ🤣🤣,['normal']
684,ac22a30e-ed2a-42a3-b543-df9b940cc6a2,"Thủ tục đơn giản chỉ cần CMND và thẻ ATM duyệt hồ sơ 5p giải ngân trong 1h

Lãi suất 0% cho 15 ngày đầu tiên

Không cần chứng minh thu nhập, không thẫm định, không gọi người thân, không thế chấp

Khoản vay lên đến 15tr, hỗ trợ từ 20-60t

Hỗ trợ toàn quốc

Links:
https://shorten.asia/dqcjfnmd",['dangerous_content']
685,0f9f8f1a-b047-46d2-95da-36d581609eaf,Nguyên De Lima đòi ăn đồ đắt tiền mà :))) ,['normal']
686,91307464-61a5-4393-a2b9-0dd53e81c8dd,Luật ko nghiêm thì dân nó coi thường . Quê t làm gì xấu xí như vậy. Chịch cái phạt liền,['sexaully_explixit']
687,80d4c132-288e-468d-86d2-4520e142ab77,Chẳng qua đứa đó k có ny mới k đòi quà thôi. Điển hình như t 😎😎,['normal']
688,7ac5152e-8f6e-4096-9fc5-b4caf96b04ac,cho e thông tin cụ thể vê trả góp nâng ngực đi,['normal']
689,92ac254f-badf-4720-b1bb-96c91fbb2ab1,Hưởng Nguyễn nát vcc. Thèm thì lại bốc cứt. Đi toàn uống nc ngọt bố sư. Cmt dạo k có ny đâu,['hate_speech']
690,5baa685e-7ab7-4538-9aae-41d544e01eef,Ad ra hinh thuc nap bag the cao dien thoai chu mih ko co the ATM chiu,['normal']
691,531df38b-af9b-4c9e-ba7b-757504d91502,Lê Quang Đạo tao nói mày ngu mà còn nói lớn,['harassment']
692,7d2af6d8-5333-41ee-8498-f905e09bb087,Ht Thương chị mày cmt đầu tiên luôg . gớm chửa,['normal']
693,29672aa2-196e-4302-bfbf-83bb7cc0a128,"Nguyễn Nhi đựu má tag acc Hải Long nè, acc này t éo coi đâu trời ơii",['hate_speech']
694,7d411b1d-9052-477f-9510-f420f5e229b5,Đỗ Hiền  có phải tốt và thật  quá cũng là cái tội không anh .😭,['normal']
695,160e44b3-cbf5-455d-97de-c720517da27b,".Mọi người vào đây vay nè. 
Chỉ cần CMND, tuổi từ 18. K thẩm định.
Chấp nhận nợ xấu
Giải ngân sau khi đăng ký 
👇👇👇 
https://rlink.vn/ErcT5ScUe3pTCKeogCum",['dangerous_content']
696,5f90153a-73a2-44af-a09e-29045c36c611,e hỏi ngu tý dán nv có bi csgt bat k,['normal']
697,d75d589a-894a-4abd-93cb-1574ec380da1,"Vậy cứ ngủ tiếp đi,lúc nào tỉnh kể xem t đưa m đi đk nơi 😉😉",['normal']
698,506581df-1161-41ab-84ac-86d931083378,Nguyễn Thị Bích Diễm  tao trong sáng như ri đen chỗ mô đc🙃🙃🙃🙃,['normal']
699,d8cb0e55-a350-4526-a46b-b8b353aac4c6,Dạ cái này có kèm núm gắn vào bình cho em bé bú k chị . Đặt hàng thế nào chị,['normal']
700,0d9ca7a5-bd12-4014-9b87-daa80ae9136a,<3 vk ck mình đã đeo đôi này dc gần 1 năm và giờ thay vào ấy là nhẫn cưới rồi  :3 :3,['normal']
701,a68c8e62-1c9f-4180-81a8-b6c59008c657,Khi nào Trâm gui bông tai và kiềng cổ cho Hiền,['normal']
702,2414dcc4-72a8-49fe-9a80-7f5bd8c79e6c,"EM HỖ TRỢ VAY TIỀN MỌI MIỀN TỔ QUỐC NHÉ!
NHANH + GỌN + KHÔNG THU PHÍ ĐẦU!
Đăng kí theo link : https://vaytienmat.homecredit.vn/D1lq_2G7f
ALO: 0354641112( có zalo )",['dangerous_content']
703,b6b84276-b2c4-46a6-9c41-cb0bf6533e61,"Hãy đến với OneClickMoney👉 giải pháp tài chính dễ dàng và nhanh chóng, hoàn tất hồ sơ đăng ký trực tuyến, xét duyệt và giải ngân vào tài khoản của bạn trong 24 giờ. Thủ tục đơn giản, nhanh chóng, tiện nghi và an toàn. Vay từ 1 triệu đến 10 triệu. Từ 23-60 tuổi . đk tại đây https://shorten.asia/hNCp2Rkd",['dangerous_content']
704,e9fae5a8-604d-47ac-a1c2-91babe956497,Dao Nguyen địt mẹ chị e bé tuổi mà nhìn chị bình luận như đầu lồn phân biệt lồn bà chị à,['hate_speech']
705,07351307-8330-45b2-bb7a-b69d6a5d363b,Chị Thai Do kiểm tra  tin nhắn giúp em nha. Em mới nhắn tin cho mình ạ ❤️,['normal']
706,0e548bcb-8e03-4da7-9b85-8bf58cf8d334,"Pham Sy Đăng ký hồ sơ trực tuyến trên website và giải ngân về thẻ ATM, chỉ cần có CMND là vay được. cần vay ib mình tư vấn nhé",['dangerous_content']
707,49fa289f-6eb8-4fdc-9982-99ff7cdeefef,"dạ còn tặng son ạ, bạn check inbox FARM gửi bảng màu bạn chọn nha",['normal']
708,6d9805c9-239a-49a7-b861-f221a575f4e3,Yến Nhi dmm mắt kiểu này nhìn dâm nứng vll 🤤,['sexaully_explixit']
709,cf741908-f9ab-46b6-9e25-000548aa34f6,✅Chúc mừng bạn đã được nhận KM giảm 50% dịch vụ hãy nhanh chóng qua 208 nguyễn Lương bằng để trải nghiệm nhé,['normal']
710,b5a078b2-1cf8-47e1-b29c-04d0403a43ef,"Tui mua cho ck, ổng còn hỏi mua cho ai. Chết đi chơ",['normal']
711,4e29ce21-88bb-4e27-a410-f72dce0e5aa5,"👋👋👋👋👋
📌 HỖ TRỢ NỢ XẤU
✔Hỗ trợ từ 18t trở lên
✔Vay nhanh 15p bằng cmnd 
✔hỗ trợ 500k, 1tr, 2tr, 5tr, 10tr, 50tr, 100tr
✔ đăng kí chỉ cần cmnd 
✔ Lãi suất cạnh tranh
👇👇👇👇",['dangerous_content']
712,ea2a4e30-27de-4d4b-a9a4-fcfd22b042a3,Nhii Nguyenn  ban toi gay ma ? An nhieu vao🤣,['normal']
713,761bcf88-44ff-4823-bfdc-feb9c8a6dd74,Ngân Hàng Cho Vay ngta đéo vay đc mới ghi như thế.thế nào là đòi hỏi cao.cất mẹ cái giọng của m đi nhé..đéo hiểu cái lol gì cm vào ăn lol à,['hate_speech']
714,ea193795-db11-4ef6-ad2f-e29327a4ab39,"Thu Trang i như con méo nhà t , lì kinh khủng😱😱😱",['normal']
715,086f2ca9-945b-41fa-8e4c-e3b2cad4a803,"Kloe Khue Nguyen anh ơi, anh đánh rơi vợ ở VN rồi này. Mau qua rước về",['normal']
716,45b059d9-4f2d-48d3-a0b9-3ed9eb343506,Toàn Gabbana  bn chỉ thick ngủ vs trai thôi 🤣🤣🤣,['normal']
717,7a391efc-9f4e-4162-bd3d-052ad229ffe8,Ôi còn đâu con tym toi khi thấy nụ cười của Luân ca and Nhất Bác😘😍,['normal']
718,9f274e17-e935-48df-b9a7-abfd1fa3af22,Khó Đoán Đời kkk em nói r thôi em năm ni chưa trúng,['normal']
719,8eaa7777-59c3-4852-8b39-4109e0fec7fe,"chúng  mày  đặt cuong vi nhu người  ta  Đi  rồi  hẵng  nói  súc  vật  còn  muốn  mưu  Sinh  chúng  mày  đẻ  ra ko  khuyết  tật  chúng  mày  bết  Gì  lành  lặn  Xa  Hoa  chúng, mày  có nghĩ  kiếp  sau  có  bị  nhu  thế  này  không  xã  hội  phân  công  mỗi  Con  người  Kiếp  người  Ta  khổ  ko  giúp  dược ngậm  cái  mồm  vào  và  hãy  nhìn  người  ta  mà  sống  giống  người",['hate_speech']
720,97ba4a7d-250b-483e-9f8d-cc1db0c02cff,Video full HD EM thần dâm cháu gái danh hài CHiến thắng gợi cảm xin mời anh em Xem thì vào ----> Phim 18+,['sexaully_explixit']
721,d3122ca0-fb62-41aa-8b57-cd418ebfac0c,"Thôi đừng đăng trai đẹp nữa. Đm thanh xuân nợ t quá quá n rồi, del trả đc đâu",['hate_speech']
722,87f33154-26d4-4481-bbc6-338f993f2e35,Vạn Hoa Đồng  khẩu nghiệp đâu bạn cứ nói vậy tui buồn á,['normal']
723,65987a99-55dd-4c46-ba82-fcb3c21fb405,Mấy quân ni bắn song phanh thây đóng hộp gửi về cho gđ hắn nhận bọn chó...,['hate_speech']
724,c9def0d6-c70f-49e1-9aa7-7b3ad47fa958,"ốc cưng trả cug một phần xuat tu phi trich ra đó cj oi, chu vi doanh số k thi can tuyen ctv lmj.",['normal']
725,4f5cac1c-dec1-49bb-867b-845712eaa2e4,"Dạ shop chào bạn ạ . mình gửi bạn địa chỉ shop: Số 6 Dương Quảng Hàm, Cầu Giấy, Hà Nội. Bạn ở đâu nhỉ? có gần shop chứ ạ ^^",['normal']
726,4a28aa10-9529-4012-8c11-96f4e61b1700,Dm tao k biết tao mới nói v chứ tao biết giờ này tao làm thẩm phán hay luật sư rồi. Đồ ngu😈😈😈,['hate_speech']
727,f9f633b5-86de-4124-9306-def6d4a8dd92,"Chúng em đang còn sin tint Merzy có chất son và tone màu son tương tự, em gửi chị tham khảo qua nhé ạ",['normal']
728,d8ad45e3-8e8f-4fee-8642-eef9fa3dac10,Trung Nghĩa Anh bảnh đi rồi múa múa con cặc 🙂,['hate_speech']
729,cc8058cd-11f9-4c2d-9e9d-7743fa787bfc,Không phải vì sợ nó mà nhịn để giữ thể diện cho nó nhưng đụ mẹ giữa nơi đông người mà đéo giữ thể diện cho người yêu thì con lồn này nên vứt mẹ đi 😎,['hate_speech']
730,e5aa117a-b3d1-4a67-9f10-fb0e60d65f56,Giống thật ơi :)) hình như e thích phong cách này k kaka,['normal']
731,9fa603f6-e360-4040-a84f-5a6c40b0fb9d,chính vì họ ko may mắn ở thân thể nhưng họ khát vọng có một đưa con càng may mắn hơn khi họ có con lành lặn và xinh xắn. đó là nguồn động lực để họ vươn lên và cố gắng. tôi tự hào vì dù nghèo khổ khuyết tật nhưng họ lương thiện . việt nam có phân nửa dân số vòn nghèo khổ và không lẽ tất cả chúng tôi ko nên sinh con...thật là vớ vẩn khi ban biết viết tiếng việt nhưng lại chẳng hiểu gì về dân tộc quê hương mình.,['normal']
732,52fa8704-54c5-4040-893d-eddc1c0cfe98,Có gói dịch vụ chồng dc vào phòng mổ với vợ k ạ?,['normal']
733,b6b8d9d1-0806-405c-b5c6-f15b44349265,Phạm Thị Kiều Hoa m điên . Trên này ngắm không đụng được cũng không tiếc. Ngắm ở ngoài không đụng được tức ói máu luôn á 🤣,['normal']
734,9f024239-c4a5-4872-9e14-111047733444,Nguyễn Hồng Nhung Thằng đéo nào yêu mà chả muốn ngủ với người yêu. Thế nên đừng bao giờ trách con gái vì không còn cái đó 🙂cái đấy nó quan trọng thế à,['hate_speech']
735,9c625d89-d125-4a94-aa03-22b1f6cfb3ec,m lái thì hôm sau lên xe rồng luôn chứ cười cc j nữa =)),['hate_speech']
736,cbc076c4-4eec-434e-868a-8658c00042fc,Mau den ha e? Co mau da kg va no bn tien vay e? Trà loi nhanh dum c nhe,['normal']
737,2d036b18-2c0c-4f33-b400-d0e0bf71ce35,Thao nao troi mua xuong la duong xa cu ngap roi trach ai?Trach nguoi vo y thuc,['normal']
738,dd7bbf6c-a3f5-4538-a2fd-108655a462d7,Đặng Thanh Xuân vào youtobe~gõ chữ~sơ kiến tiếng di~thưởng thuc71~ hết:)),['normal']
739,46d7f9fd-d9c6-4dc2-aaeb-73a34afa1cca,Nguyen Kenny .bắc kỳ chó. Bắc kỳ chúng mày đi theo CS. Nghèo nàn lạc hậu đói khổ chết mẹ. Đi ăn cướp miền nam rồi xạo lồn nói là đi giải phóng,['hate_speech']
740,3e089b42-8eda-4e51-8ee8-4d816a1238c5,Nhi Nguyễn ko ăn dc mới thèm đó  .ăn dc thì nói j nua kkk,['normal']
741,859ca27a-733d-4548-97a6-23ead5fc1e60,Hiền quá-tin tưởng quá-ngốc quá cũng chỉ toàn nhận những trái đắng,['normal']
742,b0c3cec4-c617-4fb8-9bd0-7cb5b2432515,Bright Pearl xách mông lên và mua đồ hoy h ạ :))) h mang đồ tới thanh lí cũng dc ak,['normal']
743,ac266e2f-4271-40d4-b24e-2be23bae571d,"bữa đó là tẩy trang dạng dầu của the Face Shop, còn cái này khác. Giá cũng mềm nè",['normal']
744,675ac961-6082-44d7-9f59-56e73058e709,mi an cut trộn củ ráy à thằng tê. nói ngu dân hấn đấm cho lại kêu đen,['harassment']
745,77f103a4-2a91-409f-8b43-8c0ec8405436,Mn thấy em làm MC như thế nào ạ ? 😊 nhận xét thật lòng nhennn ♥️,['normal']
746,8075707c-f822-427d-b12a-7ea5976d0da4,Chuyện...giờ thành vai đen thui rồi. Nga đã về đến nhà chờ các bạn qua thăm,['normal']
747,4bbb0425-431e-4e7c-acc3-52bd1c52ea5d,"Nguyễn Bằng Trình , thằng lồn già bắc kỳ vẹm này xàm quá, có cái clip mag cũng đem ra nói lang mang như thằng khùng, lũ mày vô ăn cướp chứ con cặc gì mà anh hùng, mày vô xem dân trong đây có ai cần tụi bây phỏng dáii không, hồi xưa chỉ trốn chui nhũi như chuột chứ có dám solo đâu mà bây giờ nổ.","['hate_speech', 'harassment']"
748,fabae7ae-b05f-488c-8d92-881a0d228c67,"Địt mẹ làm lồn cần like cmt ib gửi link, địt mẹ cho anh em xem luôn cho nóng,  http://bfy.tw/LOr7?fbclid=IwAR1GTNSaeejijyIDoChMQLrT--8WVLWvctAkNAXvGls29nVM0Avk_SMAO8s
Like cho tôi phát",['hate_speech']
749,30771b97-5508-40d2-a736-02110498f471,sao lon quá  đi dt thi ko nhe may muốn cau lai ha,['hate_speech']
750,ee40f5b8-92ec-4137-bace-90a90acfe652,"Tổ sư nhà nó, nó lam giả bằng axit ăn vao thì con ji là ng, nhìn con mụ đó mặt dữ như quỷ thấy là đã ko có đức ji rôi",['hate_speech']
751,685cffcc-2bed-443b-8e22-fc94486b791d,Giống iclould quá vậy hihi. Dme nói thật hack là bị hack mk 100 ký tự cũng chết,['hate_speech']
752,76a02298-5334-4ad2-b0d5-5c74d4891023,"chào bạn, với pp nâng ngực thời gian để được vĩnh viễn bạn nhé, tình trạng ngực của bạn thế nào? bạn vui lòng inbox gửi hình ảnh cụ thể hoặc để lại số điện thoại để được chuyên viên tư vấn chi tiết hơn nha.",['normal']
753,77030b69-aba9-4699-962c-d53d0112f9d1,Đáng nhẽ phần cuối tin nhắn nó phải có ( vui lòng liên hệ 1900....... để biết thêm chi tiết ) thường tin nhắn của ngân hàng phải có sđt ở cuối tin nhắn .dcm lừa ngu vcl 😂😂😂,['hate_speech']
754,73161b95-3a99-4555-9a2a-5b4a57f936d3,"Chào em, em ib để được dược sỹ tư vấn cụ thể nhé",['normal']
755,d0cd86a0-99a4-4d08-869c-c91006ed4476,"Đoạn đường phía trước còn nhau, cùng nhau bước đi trên con đường trải đầy hoa anh nhé. Chúc mừng anh yêu 🙆❤",['normal']
756,30680e03-9989-4148-9072-aa14089ac400,Goi dien chot rui ma k thay gui hang ay ah,['normal']
757,0f7a0cd3-d31f-4d91-83f9-3ce30b208dd8,Tao thề tao sẽ bắn chể nó nếu nó giết tao trúoc,['dangerous_content']
758,1b07e698-8dd3-43d7-8bcb-c96479602efb,Gửi số đt vào mục tin nhắn bên e gọi lại tư vấn nhé !,['normal']
759,93ad3af1-dce7-41a6-910a-774b7bcd9d10,Loan Bống nhưng ốm tốn tiền lắm nên lzi có tiền đâu 😭😭😭,['normal']
760,d836a53f-9685-4587-adf6-eab8e6313293,"Chuẩn , vô tâm đi tết có lẽ sẽ vui một cách chọn vẹn . Thích ăn gì thì ăn , thích làm gì thì làm , ngủ nướng tán gẫu quây quần bên gia đình như những ngày xưa ... thỏa nỗi nhớ mong ao ước vậy là hạnh phúc - là toại nguyện .",['normal']
761,10397c8d-a57f-46c2-80c8-1e1263fc5a02,Bùi Trường Giang v là anh mất trinh r ad nói nv 😂😂,['sexaully_explixit']
762,9b5b51a7-568e-41c8-ae26-1cd5ef662053,"MIỄN PHÍ 0% LÃI SUẤT CHO LẦN VAY ĐẦU 
👉Vay Được 1-10 triệu
👉Thủ Tục Đơn Giản 
👉Giải Ngân Trong Ngày,Cần ATM+CMT
👉Link https://shorten.asia/mGVahfDj",['dangerous_content']
763,d275946c-817a-4b82-847f-cc466c814ba9,"Cảm ơn anh/chị đã quan tâm!

Hiện tại ChefDzung đang có siêu ưu đãi có 1 - 0 - 2 :

💋 Giảm 15% tổng suất ăn khi anh/chị đặt bàn trước khi đến chefdzung

💋 Giảm 10% tổng suất ăn khi anh/chị sở hữu thẻ vip 

💋 Giảm 12% tổng suất ăn trong ngày sinh nhật chủ thẻ Vip 

💋 Khi anh/chị qua ChefDzung dùng bữa nhớ yêu cầu nhân viên tích điểm làm thẻ vip ưu đãi trọn đời nhé 😉

💢Lưu ý: Ưu đãi giảm 15% trên tổng suất ăn được áp dụng khi khách hàng đặt bàn với đoàn đi từ 4 người lớn trở lên trước 10h30 cho buffet trưa và trước 17h30 cho buffet tối, áp dụng đến hết 29/02/2020 và không áp dụng ưu đãi đồng thời cùng thẻ thành viên

ChefDzung kính mời anh/chị ạ 😘",['normal']
764,ee2a3104-ea0c-44c3-8160-908867c15d3d,Nguyễn Thị Yên mai t mặc áo trắng xuống nhá để ý vào cả lại hồng😆,['normal']
